ticker,name,exchange,category name,country
60A.F,Allegion plc,FRA,,France
ALCOF.PA,Cofidur S.A.,PAR,,France
ALA2M.PA,A2micile Europe,PAR,Personal Services,France
ALBDM.PA,BD Multimedia SA,PAR,,France
ALSOL.PA,Custom Solutions SA,PAR,Marketing Services,France
D8Z1.F,Solar Alliance Energy Inc.,FRA,,France
ALBPS.PA,Institut Biophytis SAS,PAR,,France
AY1.F,Alliant Energy Corporation,FRA,,France
ALGEV.PA,Gévelot SA,PAR,,France
AQ3.F,AltaGas Ltd.,FRA,,France
ALTA.PA,Altarea SCA,PAR,REIT - Residential,France
ALVER.PA,Vergnet SA,PAR,Diversified Utilities,France
NA2.F,"Natural Alternatives International, Inc.",FRA,,France
21L.F,Alphamin Resources Corp.,FRA,,France
AL9.F,Avalon Minerals Limited,FRA,,France
PYCP.F,Minera Alamos Inc.,FRA,,France
ALPDX.PA,Piscines Desjoyaux SA,PAR,,France
ALMDW.PA,Medical Device Works SA,PAR,,France
ALDRV.PA,Drone Volt SA,PAR,,France
4AJ.F,ALK-Abelló A/S,FRA,,France
ANO.F,Alno AG,FRA,Home Furnishings & Fixtures,France
ALPGG.PA,Piscines Groupe GA,PAR,,France
ASZ.F,"Alimera Sciences, Inc.",FRA,,France
T921.F,ALIANZA MINERALS,FRA,,France
1A7.F,ALLISON TRANSM.HLDGS DL-1,FRA,,France
ALNSE.PA,NSE Industries SA,PAR,,France
2GP.F,Alimak Group AB (publ),FRA,,France
ALNOV.PA,Novacyt Société Anonyme,PAR,Biotechnology,France
AU5.F,Alara Resources Limited,FRA,,France
CBW.F,Alibaba Pictures Group Limited,FRA,,France
ALSIM.NX,Assima PLC,ENX,,France
A3A.F,Alumil Aluminium Industry S.A.,FRA,,France
ALTRI.PA,Trilogiq S.A.,PAR,Conglomerates,France
ALESA.PA,Ecoslops S.A.,PAR,,France
ALFIL.PA,Filae S.A.,PAR,,France
ALPLA.PA,Planet.fr SA,PAR,,France
ALGCM.PA,Groupe Concoursmania,PAR,,France
ALROC.PA,RocTool S.A.,PAR,,France
ALTUR.PA,"Altur Investissement SCA, SCR",PAR,,France
1AL.F,Alamos Gold Inc.,FRA,,France
ALDIE.PA,Dietswell S.A.,PAR,Oil & Gas Equipment & Services,France
ALVIA.PA,Vialife SA,PAR,,France
PLM.F,"Plains All American Pipeline, L.P.",FRA,,France
ALPOU.PA,Poulaillon SA,PAR,,France
ALWEC.PA,We.Connect SA,PAR,,France
ALE.F,"Alps Electric Co., Ltd.",FRA,,France
8AK.F,Alkermes plc,FRA,,France
LID.F,Alliance Data Systems Corporation,FRA,,France
ALM.PA,Alpha MOS S.A.,PAR,Scientific & Technical Instruments,France
ALLHB.PA,Les Hôtels Baverez S.A.,PAR,,France
ALDV.PA,Alliance Developpement Capital SIIC,PAR,Property Management,France
ALEO2.PA,Eo2 Société Anonyme,PAR,,France
751.F,Algonquin Power & Utilities Corp.,FRA,,France
ALPRI.PA,Prismaflex International SA,PAR,Marketing Services,France
6AT.F,Altice N.V.,FRA,,France
ALR.F,ALR.F,FRA,,France
ALGAU.PA,Gaussin SA,PAR,,France
ALSIP.PA,"SI Participations S.C.A, SCR",PAR,,France
ALFOC.PA,Focus Home Interactive SA,PAR,,France
LFA.F,"Alpha Natural Resources, Inc.",FRA,,France
A2U.F,"Alon USA Energy, Inc.",FRA,,France
ALEMV.PA,Emova Group SA,PAR,,France
A6O.F,Alior Bank S.A.,FRA,,France
ALTLX.PA,Toolux Sanding S.A.,PAR,,France
AN3.F,Alten SA,FRA,,France
ALEUA.PA,Eurasia Groupe S.A.,PAR,Real Estate Development,France
ALGIS.PA,GLOBAL INVESTMENT,PAR,,France
ALPRO.PA,Prodware,PAR,Business Software & Services,France
PA2.F,Pan American Silver Corp.,FRA,Silver,France
RIS.F,Burrabulla Corporation Limited,FRA,,France
BMT.F,British American Tobacco p.l.c.,FRA,"Tobacco Products, Other",France
AMUN.PA,Amundi Group,PAR,,France
AMO1.F,Gungnir Resources Inc.,FRA,,France
AMI.F,Amalphi AG,FRA,,France
AMEBA.PA,Amoéba S.A.,PAR,,France
AM8.F,AMAG Austria Metall AG,FRA,,France
AM.PA,Dassault Aviation S.A.,PAR,Aerospace/Defense - Major Diversified,France
A4S.F,"Ameriprise Financial, Inc.",FRA,,France
7AU.F,"National American University Holdings, Inc.",FRA,,France
3MD.F,AMERN MIDSTREAM PTN. UTS,FRA,,France
3A0.F,"Amyris, Inc.",FRA,,France
FGPN.F,"Ambac Financial Group, Inc.",FRA,,France
51A.F,"American Public Education, Inc.",FRA,,France
AMU.F,"AMAG Pharmaceuticals, Inc.",FRA,,France
SZ7.F,Americas Silver Corporation,FRA,,France
HCQ.F,"AMN Healthcare Services, Inc.",FRA,,France
AMP.F,AMP Limited,FRA,,France
97A.F,GrowMax Resources Corp.,FRA,,France
AWS1.F,"American Caresource Holdings, Inc.",FRA,,France
ANI.F,Global Hemp Group Inc.,FRA,,France
9AE.F,Amber Energy Limited,FRA,,France
AMX3.F,AM Gold Inc,FRA,,France
FTX.F,"America First Multifamily Investors, L.P.",FRA,,France
DQW1.F,ams AG,FRA,,France
PSRA.F,"CoreCivic, Inc.",FRA,,France
4MFA.F,Pacific American Coal Limited,FRA,,France
AVJ.F,"AMERICAN VANGUARD DL-,10",FRA,,France
2VA1.F,Virgin America Inc.,FRA,,France
PKA.F,PACKAGING CORP. OF AMER.,FRA,,France
8H6.F,Houston American Energy Corp.,FRA,,France
MV9.F,"América Móvil, S.A.B. de C.V.",FRA,,France
APR.F,"Amper, S.A.",FRA,,France
AMS1.F,American Superconductor Corporation,FRA,,France
1AU.F,"AMPLITUDE SURGIC. EO -,01",FRA,,France
RX3.F,REX American Resources Corporation,FRA,,France
AMK.F,"Amkor Technology, Inc.",FRA,,France
A0T.F,American Tower Corporation,FRA,,France
A8B.F,"Ambarella, Inc.",FRA,,France
AMPLI.PA,Amplitude Surgical SA,PAR,,France
AQ5.F,Amarc Resources Ltd.,FRA,,France
RE8.F,Amerigo Resources Ltd.,FRA,,France
111N.F,Amedica Corporation,FRA,,France
GAB.F,"German American Bancorp, Inc.",FRA,,France
AXZA.F,Amcor Limited,FRA,,France
NCB.DE,Bank of America Corporation,FRA,Money Center Banks,France
0AY.F,The Stars Group Inc.,FRA,,France
AM3D.F,SLM Solutions Group AG,FRA,Diversified Machinery,France
A5E.F,"American Railcar Industries, Inc.",FRA,,France
AS3.F,"Amtech Systems, Inc.",FRA,,France
AM5.F,AMER. EQU. INV. LIFE,FRA,,France
8AF.F,"American Capital Senior Floating, Ltd.",FRA,,France
9AC.F,AMC Networks Inc.,FRA,,France
2P31.F,American Potash Corp.,FRA,,France
CCL.F,Coca-Cola Amatil Limited,FRA,,France
4M2B.F,AMASTEN FASTIGHETS AB SK4,FRA,,France
MFNC.F,"AMAX INTL HLDGS HD-,20",FRA,,France
EH3A.F,Amarin Corporation plc,FRA,,France
FGA.F,"American Campus Communities, Inc.",FRA,,France
EWE.F,EWE.F,FRA,,France
2AM.F,American Manganese Inc,FRA,,France
B3O.F,Nordic American Tankers Limited,FRA,,France
LACA.F,Latin American Minerals Inc.,FRA,,France
N84.F,North American Nickel Inc.,FRA,,France
RGPB.F,"Reinsurance Group of America, Incorporated",FRA,,France
0CI.F,"China Cinda Asset Management Co., Ltd.",FRA,,France
0AX.F,"A.M. CASTLE DL-,01",FRA,,France
721.F,"AmTrust Financial Services, Inc.",FRA,,France
GG6.F,Ambrian Plc,FRA,,France
72A.F,Amarillo Gold Corporation,FRA,,France
A3I.F,"Amerisafe, Inc.",FRA,,France
MV9A.F,AMERICA MOVIL A ADR/20,FRA,,France
GGM.F,Amerisur Resources PLC,FRA,,France
NGLD.F,Anglo American plc,FRA,,France
BRJ.F,amaysim Australia Limited,FRA,,France
AUK.F,AMERCO,FRA,,France
3AM.F,"Amplify Snack Brands, Inc.",FRA,,France
A50.F,American Lorain Corporation,FRA,,France
MLARD.PA,Ardoin ST Amand A,PAR,Auto Dealerships,France
NAPN.F,North American Palladium Ltd.,FRA,,France
N5Z.F,North American Energy Partners Inc.,FRA,,France
DOP.F,Aminex plc,FRA,,France
FAR.F,"FreightCar America, Inc.",FRA,,France
OAC.F,American Creek Resources Ltd.,FRA,,France
AZS.F,American Shared Hospital Services,FRA,,France
A4XA.F,American Homes 4 Rent,FRA,,France
AML.PA,Atmel Corporation,PAR,,France
A7L.F,Amur Minerals Corporation,FRA,,France
NCB.F,Bank of America Corporation,FRA,Money Center Banks,France
AM6.F,"Amicus Therapeutics, Inc.",FRA,,France
54M.F,MOTORCAR PARTS OF AMERICA,FRA,,France
ADWA.F,"American Software, Inc.",FRA,,France
4AM.F,"Ameresco, Inc.",FRA,,France
AMY.F,Amer Sports Corporation,FRA,,France
AXNA.F,Amplifon SpA,FRA,,France
AZE.F,"Amber Road, Inc.",FRA,,France
AOS.F,Amdocs Limited,FRA,,France
AMD.F,"Advanced Micro Devices, Inc.",FRA,Semiconductor - Broad Line,France
A2A.F,"Aqua America, Inc.",FRA,,France
UNN.F,Universal American Corp.,FRA,,France
AYA.F,"American Axle & Manufacturing Holdings, Inc.",FRA,,France
WUC.F,Lithium Americas Corp.,FRA,,France
LT8.F,American Cumo Mining Corporation,FRA,,France
RPH.F,RPH.F,FRA,,France
APK.F,"AmeriGas Partners, L.P.",FRA,,France
SPS1.F,Sapiens International Corporation N.V.,FRA,,France
ROSA.PA,MedTech Société Anonyme,PAR,,France
PSAT.PA,Passat Société Anonyme,PAR,Advertising Agencies,France
PROL.PA,Prologue S.A.,PAR,Technical & System Software,France
PAOR.PA,Rothschild & Co SCA,PAR,,France
PERR.PA,Gérard Perrier Industrie S.A.,PAR,Diversified Electronics,France
MLIMP.PA,Imprimerie Chirat Société Anonyme,PAR,Publishing - Newspapers,France
MLHOP.PA,Participation Industrielle Miniere Société Anonyme,PAR,Conglomerates,France
MLGRC.PA,Groupe Carnivor Société Anonyme,PAR,Savings & Loans,France
GUI.PA,Guillemot Corporation S.A.,PAR,Computer Based Systems,France
GDJA.F,GDJA.F,FRA,,France
FIPP.PA,FIPP S.A.,PAR,Conglomerates,France
ETL.PA,Eutelsat Communications S.A.,PAR,Communication Equipment,France
EDI.PA,Media 6 SA,PAR,Advertising Agencies,France
DXC.F,Antrim Energy Inc.,FRA,,France
CO.PA,"Casino, Guichard-Perrachon Société Anonyme",PAR,Grocery Stores,France
BLUE.PA,Blue Solutions Société Anonyme,PAR,Diversified Electronics,France
BLEE.PA,Bleecker Société Anonyme,PAR,REIT - Diversified,France
AZ2.F,Andritz AG,FRA,,France
8AL.F,"Angie's List, Inc.",FRA,,France
7A6.F,Antero Resources Corporation,FRA,,France
0AD.F,Anfield Resources Inc.,FRA,,France
MPI.PA,MPI Société Anonyme,PAR,,France
ANF.PA,ANF Immobilier,PAR,REIT - Diversified,France
0NA.F,"Nord Anglia Education, Inc.",FRA,,France
MND.PA,MND Group Société Anonyme,PAR,"Recreational Goods, Other",France
NSGP.PA,NSC Groupe SA,PAR,,France
MLCEC.PA,Cecurity.com Société Anonyme,PAR,Security & Protection Services,France
MLPSH.PA,T.P.S.H. Société Anonyme,PAR,Diversified Machinery,France
AQE.F,Anhui Conch Cement Company Limited,FRA,,France
CARPD.PA,Cardety,ENX,,France
FG1.F,Antofagasta plc,FRA,,France
8DA.F,8DA.F,FRA,,France
NVAH.F,Land and Houses Public Company Limited,FRA,,France
A4A.F,"ANGLO ASIAN MNG LS -,01",FRA,,France
MJC.F,"Antares Pharma, Inc.",FRA,,France
AOD.F,AngloGold Ashanti Limited,FRA,,France
ANB.F,Australia and New Zealand Banking Group Limited,FRA,,France
MLOLM.PA,Olmix Société Anonyme,PAR,Agricultural Chemicals,France
BSFA.F,"ANI Pharmaceuticals, Inc.",FRA,,France
MLAMA.PA,ANDREW MACALLISTER,PAR,,France
BBJ.F,Advanced Nano Technologies Limited,FRA,,France
MLSIC.PA,Financiere Sicomax Société Anonyme,PAR,Property Management,France
ANL.F,"Analog Devices, Inc.",FRA,,France
HUD.F,Hunter Douglas N.V.,FRA,,France
TJO.F,Anhui Tianda Oil Pipe Company Limited,FRA,,France
ORPNV.PA,ORPEA Société Anonyme,PAR,,France
351.F,Antero Midstream Partners LP,FRA,,France
102.F,"Anterra Energy, Inc.",FRA,,France
MLETA.PA,Metalliance Société Anonyme,PAR,Diversified Machinery,France
A58.F,"ANTHEM INC. DL-,01",FRA,,France
AS7.F,ANTA Sports Products Limited,FRA,,France
124.F,Anima Holding S.p.A,FRA,,France
MLHYD.PA,Hydraulique PB S.A.,PAR,,France
TNFN.PA,Technofan Société Anonyme,PAR,,France
5AO.F,Anton Oilfield Services Group,FRA,,France
ANB1.F,Australia and New Zealand Banking Group Limited,FRA,,France
MLIFE.NX,Global Health Group AG,ENX,,France
MLMAB.NX,Maison Antoine Baud Société Anonyme,ENX,,France
BZY.F,CA Immobilien Anlagen Aktiengesellschaft,FRA,,France
INFE.PA,Compagnie Industrielle et Financière d'Entreprises SA,PAR,General Contractors,France
4QVA.F,Siamgas and Petrochemicals Public Company Limited,FRA,,France
GJ2A.F,Anaconda Mining Inc.,FRA,,France
SLB.NX,Schlumberger Limited,ENX,,France
AUGR.PA,Augros Cosmetic Packaging Société anonyme,PAR,Packaging & Containers,France
PD1A.F,Ansell Limited,FRA,,France
ANS.F,Antalis International SAS,FRA,,France
44A.F,"Anacor Pharmaceuticals, Inc.",FRA,,France
RAL.PA,Rallye SA,PAR,Grocery Stores,France
HU7.F,Anhui Expressway Company Limited,FRA,,France
MLFXO.PA,Finaxo Environnement Societe Anonyme,PAR,Waste Management,France
KB9.F,KBC Ancora SCA,FRA,,France
FALG.PA,Fermentalg Société Anonyme,PAR,Biotechnology,France
FKP.F,DreamWorks Animation SKG Inc.,FRA,,France
AODC.F,AngloGold Ashanti Limited,FRA,,France
4A0.F,Anglesey Mining plc,FRA,,France
AN9.F,Autoneum Holding AG,FRA,,France
LLY.PA,Eli Lilly and Company,PAR,Drug Manufacturers - Major,France
PZX.F,"Ping An Insurance (Group) Company of China, Ltd.",FRA,,France
SLB.PA,Schlumberger Limited,PAR,Oil & Gas Equipment & Services,France
STNT.PA,STENTYS S.A.,PAR,Medical Appliances & Equipment,France
MLMTD.PA,MTD Finance Société Anonyme,PAR,,France
12X1.F,Anavex Life Sciences Corp.,FRA,,France
MLFRC.PA,France-Chauffage Société Anonyme,PAR,Industrial Equipment Wholesale,France
GNV.F,Angang Steel Company Limited,FRA,,France
OFX.F,Orthofix International N.V.,FRA,,France
MLCMI.PA,Societe De Conseil En Externalisation Et En Marketing Internet Société Anonyme,PAR,,France
3GRA.F,ANTIPODES GOLD LTD,FRA,,France
NRX.PA,Naturex S.A.,PAR,Farm Products,France
AN1.F,Anritsu Corporation,FRA,,France
SCL.F,Schlumberger Limited,FRA,Oil & Gas Equipment & Services,France
MLFMM.PA,Compagnie Financière Martin Maurel Société Anonyme,PAR,,France
MLTDS.PA,Les Thermes de Saujon Société Anonyme,PAR,,France
MLCFD.PA,Compagnie de Chemins de Fer Départementaux Société Anonyme,PAR,Railroads,France
FKR.F,"ANXIN-CHINA HLDGS HD-,10",FRA,,France
W9X.F,Ansaldo STS S.p.A.,FRA,,France
AO7.F,ANTARES ENERGY LTD.,FRA,,France
9AK.F,Angkor Gold Corp.,FRA,,France
ANU.F,APAC Resources Inc.,FRA,,France
AOG.F,Anworth Mortgage Asset Corporation,FRA,,France
LHOG.F,Land and Houses Public Company Limited,FRA,,France
DUP.DE,E. I. du Pont de Nemours and Company,FRA,,France
PB8.F,PHIBRO ANIMAL HEALTH A,FRA,,France
SFCA.PA,Société Française de Casinos Société Anonyme,PAR,Resorts & Casinos,France
6TA1.F,"Anthera Pharmaceuticals, Inc.",FRA,,France
SII.PA,SII (Société pour l'Informatique Industrielle) Société Anonyme,PAR,Information Technology Services,France
5CA1.F,AOXING PHARMACEUT. DL-001,FRA,,France
AOP.F,Hang Lung Properties Limited,FRA,,France
AOL1.F,Time Warner Inc.,FRA,,France
9H6.F,"AON PLC A DL -,01",FRA,,France
47C.F,China Aoyuan Property Group Limited,FRA,,France
AON.F,"Aozora Bank, Ltd.",FRA,,France
BP1.F,BANK POLSKA KASA OP. ZY 1,FRA,,France
AOF.F,ATOSS Software AG,FRA,Technical & System Software,France
7TA.F,"AOXIN TIANLI GRP DL-,001",FRA,,France
AOZ.F,"Echo Global Logistics, Inc.",FRA,,France
AOT.F,BinckBank N.V.,FRA,,France
AOHA.F,AorTech International plc,FRA,,France
APR.PA,April Société Anonyme,PAR,Insurance Brokers,France
7AA.F,Aperam,FRA,,France
2FA.F,Global Cannabis Applications Corp.,FRA,,France
A9KN.F,Apogee Opportunities Inc.,FRA,,France
39A.F,"Applus Services, S.A.",FRA,,France
AP7.F,"Clearfield, Inc.",FRA,,France
279.F,APG|SGA SA,FRA,,France
4AP.F,Apollo Minerals Limited,FRA,,France
2A6.F,"Apollo Residential Mortgage, Inc.",FRA,,France
LTIA.F,Aptose Biosciences Inc.,FRA,,France
9A1.F,"Apollo Commercial Real Estate Finance, Inc.",FRA,,France
DP4B.F,A.P. Møller - Mærsk A/S,FRA,,France
43G.F,GCP Applied Technologies Inc.,FRA,,France
OAL.F,"Apollo Enterprise Solutions, Ltd.",FRA,,France
36F.F,Full Apex (Holdings) Limited,FRA,,France
A59.F,"APPLIED OPTOELECT.DL-,001",FRA,,France
DP4A.F,A.P. Møller - Mærsk A/S,FRA,,France
AP2.F,"Applied Materials, Inc.",FRA,Semiconductor Equipment & Materials,France
AP0.F,Artisan Partners Asset Management Inc.,FRA,,France
FZV.F,APAC Resources Limited,FRA,,France
M2K.F,"Mid-America Apartment Communities, Inc.",FRA,,France
APO.F,"Apollo Education Group, Inc.",FRA,,France
2MO.F,APIVIO SYSTEMS,FRA,,France
A3X.F,Aplix Corporation,FRA,,France
2GT.F,Applied Genetic Technologies Corporation,FRA,,France
UDJN.F,"Applied DNA Sciences, Inc.",FRA,,France
B2B.F,April Société Anonyme,FRA,,France
CKS2.F,GOME Electrical Appliances Holding Limited,FRA,,France
PJZ.F,APA Group,FRA,,France
GI4.F,"G-III Apparel Group, Ltd.",FRA,,France
55O.F,Apollo Investment Corporation,FRA,,France
85S.F,Science Applications International Corporation,FRA,,France
5AR.F,"Appliance Recycling Centers of America, Inc.",FRA,,France
3OX.F,"Approach Resources, Inc.",FRA,,France
A2I1.F,Aphrodite Gold Limited,FRA,,France
6AP.F,"Aquinox Pharmaceuticals, Inc.",FRA,,France
MLAAT.PA,"Azorean - Aquatic Technologies, S.A.",PAR,,France
AQHE.F,Event Hospitality & Entertainment Limited,FRA,,France
AQJ.F,Arctic Cat Inc.,FRA,,France
AQL.F,"ArQule, Inc.",FRA,,France
3HA.F,Huon Aquaculture Group Limited,FRA,,France
AQY.F,ArcBest Corporation,FRA,,France
JM4A.F,Aquila Resources Inc.,FRA,,France
AQP.F,AQM Copper Inc.,FRA,,France
N3A.F,"Nippon Aqua Co., Ltd.",FRA,,France
MLGAI.PA,Grande Armee Investissement SA,PAR,Business Services,France
ARTE.PA,ARTEA,PAR,,France
ARO.F,Arcandor AG,FRA,Department Stores,France
ARG.PA,Argan SA,PAR,REIT - Diversified,France
4XT.F,"Archrock Partners, L.P.",FRA,,France
3AR.F,"Argo Group International Holdings, Ltd.",FRA,,France
0WC.F,Arizona Mining Inc.,FRA,,France
BDPA.F,BBVA Banco Francés S.A.,FRA,,France
ARRC.F,ArcelorMittal,FRA,,France
AR2.F,Array BioPharma Inc.,FRA,,France
FRM2.F,Arlington Asset Investment Corp.,FRA,,France
A8U.F,Argonaut Gold Inc.,FRA,,France
SRI.F,Sun Art Retail Group Limited,FRA,,France
BK1.F,"ARC Document Solutions, Inc.",FRA,,France
AREVA.NX,AREVA SA,ENX,,France
AYH.F,Archos S.A.,FRA,,France
M19A.F,Primeview Holdings Limited,FRA,,France
77A.F,"Argos Therapeutics, Inc.",FRA,,France
MAC1.F,Arcam AB (publ),FRA,,France
54E.F,"Archrock, Inc.",FRA,,France
26A1.F,Argentum Silver Corp.,FRA,,France
6AX.F,Argentex Mining Corporation,FRA,,France
17D.F,"Arcadia Biosciences, Inc.",FRA,,France
AV1.F,Arco Vara AS,FRA,,France
38A.F,Archer Exploration Limited,FRA,,France
ONL.F,Arrium Limited,FRA,,France
S6A1.F,Southern Arc Minerals Inc.,FRA,,France
GIX.F,Arrowhead Resources Limited,FRA,,France
0GT1.F,Arian Resources Corp.,FRA,,France
A7X1.F,A7X1.F,FRA,,France
8SW1.F,Archer Limited,FRA,,France
MLART.PA,Artsnet,PAR,Information Technology Services,France
ARW.F,"Arrow Electronics, Inc.",FRA,,France
A9RB.F,AREVA SA,FRA,,France
MLARO.PA,Aroma Celte,PAR,,France
4GJ.F,"Consorcio ARA, S. A. B. de C. V.",FRA,,France
VTJ1.F,North Arrow Minerals Inc.,FRA,,France
LP5.F,Arc Logistics Partners LP,FRA,,France
U9R.F,"Under Armour, Inc.",FRA,Textile - Apparel Clothing,France
RSK.F,Arch Capital Group Ltd.,FRA,,France
117.F,"Arista Networks, Inc.",FRA,,France
GAC.F,Golden Arrow Resources Corporation,FRA,,France
R6T1.F,ArPetrol Ltd.,FRA,,France
D2EN.F,Arrowstar Resources Ltd,FRA,,France
REB.F,Arafura Resources Limited,FRA,,France
RN3.F,"Arena Pharmaceuticals, Inc.",FRA,,France
AT1.F,Aroundtown Property Holdings PLC,FRA,,France
ART.F,Artnet AG,FRA,,France
6HA.F,"Hannon Armstrong Sustainable Infrastructure Capital, Inc.",FRA,,France
HDP1.F,"Arrowhead Pharmaceuticals, Inc.",FRA,,France
ARI.F,Intra Energy Corporation Limited,FRA,,France
0AK.F,Aramark,FRA,,France
MJ72.F,Arco Resources Corp.,FRA,,France
8AN.F,Armour Energy Limited,FRA,,France
ARM.F,ARM Holdings plc,FRA,,France
JXR.PA,Archos S.A.,PAR,Electronic Equipment,France
15A.F,"Ares Management, L.P.",FRA,,France
WFT.F,WFT.F,FRA,,France
KNS1.F,AREAL IMMOB.U.BET.AG,FRA,,France
O4V2.F,Argus Metals Corp.,FRA,,France
PRC.NX,Artprice.com,ENX,,France
MLAMY.PA,Arthur Maury SA,PAR,Jewelry Stores,France
I9DN.F,Arbutus Biopharma Corporation,FRA,,France
HQ1N.F,"ARCA biopharma, Inc.",FRA,,France
HIJ2.F,ARCADIS NV,FRA,,France
ARTO.PA,La Société Industrielle et Financière de l'Artois,PAR,Conglomerates,France
REB.DE,Arafura Resources Limited,FRA,,France
PRC.PA,Artprice.com,PAR,Publishing - Newspapers,France
ASV.F,Argex Titanium Inc.,FRA,,France
OWQ.F,"Arbor Realty Trust, Inc.",FRA,,France
A61.F,Ardmore Shipping Corporation,FRA,,France
AR3.F,Avesoro Resources Inc.,FRA,,France
ARX.F,TDMi AG,FRA,,France
EL5A.F,Arotech Corporation,FRA,,France
I3A1.F,Arian Silver Corporation,FRA,,France
AR9.F,Nan Nan Resources Enterprise Limited,FRA,,France
A6T.F,artec technologies AG,FRA,Electronic Equipment,France
AZL.F,Aralez Pharmaceuticals Inc.,FRA,,France
AR4.F,AURELIUS Equity Opportunities SE & Co. KGaA,FRA,Asset Management,France
91A.F,"Armstrong World Industries, Inc.",FRA,,France
35Y.F,ARA Asset Management Limited,FRA,,France
A0W.F,Arrow Global Group PLC,FRA,,France
4AW.F,Arcadia Worldwide Limited,FRA,,France
8RC.F,ARC Resources Ltd.,FRA,,France
1AW.F,"Argan, Inc.",FRA,,France
ARRB.F,ArcelorMittal,FRA,,France
ADM.F,Archer-Daniels-Midland Company,FRA,Farm Products,France
ARB1.F,Ashburton Ventures Inc.,FRA,,France
2AR1.F,"ARMOUR Residential REIT, Inc.",FRA,,France
FR2.F,"Elizabeth Arden, Inc.",FRA,,France
FX9.F,Western Areas Ltd,FRA,,France
ARQ.F,Landi Renzo S.p.A.,FRA,,France
41X.F,"Ardelyx, Inc.",FRA,,France
A4W.F,Arise AB (publ),FRA,,France
82A.F,Arctic Star Exploration Corp.,FRA,,France
CDC.F,ASTUR GOLD CORP.,FRA,,France
MLNMA.PA,Nicolas Miguet et Associes SA,PAR,Business Services,France
ASY.PA,Assystem SA,PAR,General Contractors,France
9EA.F,NATUREBANK ASSET MANAGEM.,FRA,,France
0LC.F,Ashtead Group plc,FRA,,France
ASH.F,Laura Ashley Holdings plc,FRA,,France
DKC.F,Asia Tele-Net and Technology Corporation Limited,FRA,,France
0ACS.F,Asia Cassava Resources Holdings Limited,FRA,,France
BHQ.F,Ascot Resources Ltd.,FRA,,France
KID1.F,Polytec Asset Holdings Limited,FRA,,France
A1U.F,Asian Mineral Resources Limited,FRA,,France
4P9.F,Pan Asia Environmental Protection Group Limited,FRA,,France
AUX.F,ASX Limited,FRA,,France
02A1.F,Asciano Limited,FRA,,France
A5A.F,asknet AG,FRA,,France
MGZ.F,AssembleBay Limited,FRA,,France
55AA.F,Asia Aviation Public Company Limited,FRA,,France
ORD.F,Astoria Financial Corporation,FRA,,France
BZG2.F,PT Bank Central Asia Tbk,FRA,,France
TPY1.F,Tipco Asphalt Public Company Limited,FRA,,France
1A9.F,Asante Gold Corporation,FRA,,France
AYV1.F,Aspen Group,FRA,,France
A1B.F,Ashmore Group PLC,FRA,,France
ASME.DE,ASML Holding NV,FRA,,France
BOA.F,"The Bank of East Asia, Limited",FRA,,France
AWG.F,"Asbury Automotive Group, Inc.",FRA,,France
GFY1.F,Asa Resource Group Plc,FRA,,France
ASME.F,ASML Holding N.V.,FRA,,France
AVS.F,ASM International NV,FRA,,France
ASJA.F,PT Astra International Tbk,FRA,,France
A8M1.F,"Ascent Solar Technologies, Inc.",FRA,,France
JAN.F,"Japan Asia Investment Co., Ltd.",FRA,,France
AVB.F,Asiatravel.com Holdings Ltd,FRA,,France
SP5A.F,Astrotech Corporation,FRA,,France
HEH.F,Power Assets Holdings Limited,FRA,,France
RQZB.F,Media Asia Group Holdings Limited,FRA,,France
EJ1A.F,Asia Energy Logistics Group Limited,FRA,,France
4OJ.F,Asia Cement (China) Holdings Corporation,FRA,,France
ASK.PA,ASK S.A.,PAR,Semiconductor- Memory Chips,France
VAHB.F,Vaudoise Assurances Holding SA,FRA,,France
ASI1.F,ASICS Corporation,FRA,,France
MLVOP.PA,Vopium A/S,PAR,Wireless Communications,France
MLAEM.PA,Ashler et Manson SA,PAR,,France
5AB.F,Asian Bamboo AG,FRA,,France
R3Q.DE,REC Silicon ASA,FRA,,France
5ASA.F,Asiasoft Corporation Public Company Limited,FRA,,France
S3Z.F,Ascendas Real Estate Investment Trust,FRA,,France
CKDR.F,CEL.AS.SEC.HLDG.NEW HH-10,FRA,,France
DHU.F,Assured Guaranty Ltd.,FRA,,France
CNP.PA,CNP Assurances SA,PAR,Life Insurance,France
NIH.F,Nirvana Asia Ltd,FRA,,France
ASP.PA,AST Groupe,PAR,Residential Construction,France
B7U.F,Asanko Gold Inc.,FRA,,France
OA2.F,"On Assignment, Inc.",FRA,,France
ASG.F,Assicurazioni Generali S.p.A.,FRA,,France
AY7A.F,ASM Pacific Technology Limited,FRA,,France
ASMF.F,ASML Holding N.V.,FRA,,France
9XA.F,"Asterias Biotherapeutics, Inc.",FRA,,France
DYQ.F,ASOS Plc,FRA,,France
4AS.F,Astellia S.A.,FRA,,France
MHT.F,"Manhattan Associates, Inc.",FRA,,France
ATH1.F,Asia Satellite Telecommunications Holdings Limited,FRA,,France
V7B1.F,ASSEMBLY BIOSCIENCES,FRA,,France
JHY.F,"Jack Henry & Associates, Inc.",FRA,,France
DIC.F,DIC Asset AG,FRA,Real Estate Development,France
BXP.F,Aspen Insurance Holdings Limited,FRA,,France
AS6.F,ASK S.A.,FRA,,France
